Date,BTC_Return,ETH_Return,Market_Return,BTC_Cumulative,Market_Cumulative,Return_100W,Valuation_Proxy,Volatility_20D
2021-02-17,0.05994196027730325,0.03783727842182305,0.053310555720659195,0.7753366021333339,1.0029668531920963,,,
2021-02-18,-0.008997504596578998,0.04814334686912458,0.008144750843132076,0.7593630028951643,1.0192805191583982,,,
2021-02-19,0.08143096900475189,0.0117244756414987,0.06051902099577593,0.9026296370520277,1.1414853992937068,,,
2021-02-20,0.0037823185014820293,-0.02072822520328288,-0.0035708446099474433,0.9098259883297177,1.133838487698358,,,
2021-02-21,0.025676258785917394,0.00837026909619265,0.02048446187899997,0.9588631746421421,1.1775490208555577,,,
2021-02-22,-0.05791845963531039,-0.0793594074434344,-0.0643507439777476,0.8454088369305353,1.0374221213154868,,,
2021-02-23,-0.09930198541853996,-0.11884948478862234,-0.10516623522956467,0.6621560755144145,0.8231541072433037,,,
2021-02-24,0.018042326886684945,0.03590087965500732,0.023399892717181656,0.6921452387655349,0.8658157177596861,,,
2021-02-25,-0.052539242009451814,-0.09275433646521236,-0.06460377034617998,0.6032412105508909,0.7452769876212466,,,
2021-02-26,-0.016012490351298148,-0.02010569143015961,-0.017240450674956588,0.5775693261361412,0.7151876258020256,,,
2021-02-27,-0.003265200081699504,0.009639784472410318,0.0006062952845334426,0.5724182466435548,0.7162275359716392,,,
2021-02-28,-0.022747754528746222,-0.03008561801322729,-0.02494911357409054,0.5366492623523857,0.6734091802577011,,,
2021-03-01,0.09955017057586457,0.10498132242232572,0.10117951612980292,0.6896229585348421,0.8427239114033456,,,
2021-03-02,-0.025231161886280384,-0.046078177824534605,-0.031485266667756646,0.6469918081412735,0.7847052576577598,,,
2021-03-03,0.04463205996986197,0.055771067902868676,0.047973762349763985,0.7205004452921062,0.8703242835530076,,,
2021-03-04,-0.039120359814156846,-0.02153680549869552,-0.03384529351951845,0.653193848811862,0.807022609199473,,,
2021-03-05,0.007539701660092213,-0.005602958730816177,0.0035969035428196957,0.6656584372182031,0.8135222952244576,,,
2021-03-06,-0.0003049805235605385,0.07922032955620151,0.023552612500368074,0.6651504438359472,0.8562354831046572,,,
2021-03-07,0.046906498146797926,0.04134315133557287,0.045237494103430406,0.7432568200438778,0.9402069248261824,,,
2021-03-08,0.020306565464276005,0.06474993475523938,0.033639576251565016,0.7786563787811445,1.0054746636176874,,,
2021-03-09,0.049335220420617,0.01816123402047265,0.039983024500573686,0.8664067832808486,1.085659606228393,,,
2021-03-10,0.021604243798385436,-0.03687407273423038,0.00406074883860069,0.9067290904538083,1.094128946052101,,,1.4412616864070762
2021-03-11,0.032076714848716215,0.015022895397648561,0.026960569013395917,0.9678906957820472,1.1505878540250887,,,1.430413377541889
2021-03-12,-0.008183206626845796,-0.02962034771084776,-0.014614348952046385,0.9517870395994155,1.1191584126743335,,,1.4164690419937165
2021-03-13,0.06821652767950437,0.08610281570039335,0.07358241408577107,1.0849311742107468,1.2750912045090814,,,1.4231115092770554
2021-03-14,-0.031689610370558396,-0.036432495849089586,-0.03311247601411775,1.0188605176505776,1.1997573015698442,,,1.40894843207292
2021-03-15,-0.05725100456855314,-0.03389586410902523,-0.05024446243069477,0.9032787249312928,1.0892316784744716,,,1.2397412908970942
2021-03-16,0.01605702194966918,0.008522359714190797,0.013796623279025666,0.933839713193853,1.1180560208849903,,,1.2404256215464855
2021-03-17,0.036369962842253134,0.009118868953279069,0.028194634675560916,1.0041733917055868,1.1777738366162147,,,1.1727487779894905
2021-03-18,-0.017189693893861602,-0.022262334013067764,-0.018711485929623448,0.9697222645919454,1.1370244521144683,,,1.1731256037801445
2021-03-19,0.008429650137686817,0.019501889367920855,0.01175132190675703,0.9863263341508677,1.1621373143738767,,,1.1722718967925412
2021-03-20,-0.0005657190459794625,-0.00274506804140795,-0.0012195237446080086,0.9852026315121081,1.1595005365798947,,,10.46437905790229
2021-03-21,-0.013551247955811196,-0.013470780019506856,-0.013527107574919893,0.9583006584099587,1.1302887405134814,,,10.481588881424535
2021-03-22,-0.05205318540083803,-0.0541785781135381,-0.052690803214648044,0.8563648711671619,1.018042115696705,,,10.512287172391437
2021-03-23,0.0038474981233158623,-0.0074993100167096705,0.0004434556813082023,0.8635072315251671,1.0189370279380299,,,10.529243414906247
2021-03-24,-0.035891807492523076,-0.050776926040515424,-0.04035734305692078,0.7966225887103411,0.9374580936912149,,,10.534408980426837
2021-03-25,-0.020277031922222966,0.0012211524752892,-0.013827576602969315,0.7601924151268746,0.9106677434856567,,,10.525436485942636
2021-03-26,0.06639992475218648,0.06737215325548651,0.06669159330317648,0.8770690590406685,1.0380932195716999,,,10.513913577198451
2021-03-27,0.015165759461888806,0.008017530435460829,0.013021290753960411,0.9055362368834332,1.0646318239674182,,,10.51827240876872
2021-03-28,-0.0004067213991215679,-0.014645354230451879,-0.004678311248520661,0.9047612145190911,1.0549728336812976,,,10.524718021943302
2021-03-29,0.03216137854506651,0.07587343099405097,0.04527499427976185,0.9660209609772001,1.1480117169712845,,,10.52834001510049
2021-03-30,0.020216245195582738,0.014479844479645232,0.018495324980801486,1.0057665227839703,1.1877398917392377,,,10.515484127892607
2021-03-31,1.9359634988669328e-05,0.039180416629085224,0.011767676733217635,1.005805353691724,1.2134845075615894,,,10.526343483085526
2021-04-01,0.0030037350775407035,0.03071098836529318,0.011315911063866445,1.0118302615913266,1.238532101390403,,,10.519956333253331
2021-04-02,0.004881969011259368,0.08392791834374091,0.028595753811003828,1.0216519545843292,1.3025446142597916,,,10.524984938474434
2021-04-03,-0.029981350293480258,-0.053565570203716883,-0.03705661626655124,0.9610400991624375,1.2172201020525524,,,10.545478122010973
2021-04-04,0.0200448971410081,0.031896864607867226,0.023600487381065835,1.0003489462395407,1.269547577092089,,,10.530352263824811
2021-04-05,0.005094138552963257,0.007053768788714887,0.005682027623688746,1.010539000925959,1.2824432091184024,,,10.522506553128101
2021-04-06,-0.014655445594718208,0.004977353239657756,-0.008765605944405418,0.9810736559818294,1.2624362113567864,,,10.53492967420472
2021-04-07,-0.036833390122360865,-0.06953507481952037,-0.04664389553150872,0.908103997149919,1.156907373067558,,,10.551637960362791
2021-04-08,0.04058980823677527,0.059610275923209555,0.04629594854270555,0.9855535724900586,1.2567634458224757,,,10.545873250912697
2021-04-09,-0.0013536328475677317,-0.007883295432574822,-0.003312531623069859,0.9828658619537305,1.2492878455424004,,,0.7977252457148102
2021-04-10,0.026581343719059625,0.030805935133171092,0.027848721143293065,1.035573100979112,1.3119276355239093,,,0.7977139317769566
2021-04-11,0.006885903949730876,0.010166400745060589,0.007870052988329788,1.04958986183511,1.3301226285206664,,,0.747990302134886
2021-04-12,-0.005174186540237491,-0.008483142170705449,-0.006166873229377878,1.0389849015589956,1.3157530576616745,,,0.7403021591250784
2021-04-13,0.06027376479221824,0.07471158447120319,0.06460511069591372,1.1618821979304466,1.465362540296308,,,0.7070124926995288
2021-04-14,-0.00620063437737306,0.05911532743444026,0.013394154166170937,1.148477156854128,1.4983839862365391,,,0.7095456508012037
2021-04-15,0.003237480473297971,0.03450004461515177,0.01261624971585411,1.1554328096967699,1.5299042224929904,,,0.7633590094412421
2021-04-16,-0.027501379378466195,-0.034603277671709454,-0.029631948866439172,1.0961554342725055,1.4549382299350895,,,0.7638631749243522
2021-04-17,-0.014437688523377457,-0.03579499486660964,-0.020844880426347114,1.0658917950158942,1.4037653360780245,,,0.8040957875737029
2021-04-18,-0.0736215468265391,-0.04595432023313606,-0.06532137884851819,0.9137976454905685,1.2467480698971363,,,0.9271588192087158
2021-04-19,-0.008750468945115109,-0.03171385720426667,-0.015639485422860575,0.8970510186264689,1.2116100862091401,,,
2021-04-20,0.013436976092944253,0.07571926454479683,0.032121662628500025,0.9225416478108484,1.2826506792641381,,,
2021-04-21,-0.045454287638402646,0.014823023499079602,-0.027371094297157967,0.8351538867544455,1.2201720322745278,,,
2021-04-22,-0.0397694659817468,0.016400642451499525,-0.0229184334517729,0.7621707966838942,1.1692891673013563,,,
2021-04-23,-0.012917150838772984,-0.01662092376951263,-0.014028282717994877,0.7394085706994475,1.138857765565369,,,
2021-04-24,-0.02040928977310741,-0.06429232426518516,-0.03357420012073073,0.7039084771462158,1.0670473269144982,,,
2021-04-25,-0.02091099195802515,0.047220393740067035,-0.0004715762485974946,0.6682780606834005,1.0660725564903983,,,
2021-04-26,0.10238907033660749,0.09430764300727978,0.09996464213780917,0.8390915003797323,1.2726067602307092,,,
2021-04-27,0.018721407731506323,0.050654753378619466,0.028301411425640265,0.873521882213889,1.3369247391606902,,,
2021-04-28,-0.003787066282106566,0.03136279354284577,0.006757891665379134,0.866426730664968,1.3527174233780825,,,
2021-04-29,-0.02315733013830157,0.003822058741562495,-0.015063513474342347,0.8232052706840085,1.3172772327697069,,,
2021-04-30,0.07833176806484676,0.005923397526498064,0.05660925690334215,0.9660201630818344,1.448456574955833,,,
2021-05-01,0.0013484807439372304,0.062269347030246225,0.01962474062982993,0.9686713034139425,1.4965069001827431,,,
2021-05-02,-0.020698824187899145,0.0020921772956372653,-0.01386152374283822,0.9279221222208149,1.4619015105117006,,,
2021-05-03,0.010051280367532334,0.16226995848861292,0.05571688380385651,0.9473002079980244,1.5990709909094196,,,
2021-05-04,-0.06760024652955021,-0.051720294307653125,-0.06283626086298108,0.8156622338703134,1.4357550881232286,,,
2021-05-05,0.07669599321369813,0.08272417536125909,0.07850444785796641,0.9549162522375989,1.6269726964335751,,,
2021-05-06,-0.01789307689659958,-0.00905614401787469,-0.015241997032982114,0.9199367854098992,1.5869323863888094,,,
2021-05-07,0.017020319573156195,-0.0017621248893077146,0.01138558623441702,0.9526147230578339,1.6163861281566452,,,
2021-05-08,0.02523475916996243,0.11992860871057798,0.05364291403214709,1.0018884853459213,1.756736704304254,,,
2021-05-09,-0.009718099130935132,0.006712627801450655,-0.004788881051219395,0.9824339345962521,1.7435350201378101,,,
2021-05-10,-0.04074231762821234,0.005968476837850734,-0.026729079288393416,0.9016649815559847,1.6702028550540624,,,
2021-05-11,0.01512317249631967,0.05475484100041772,0.027012673047549084,0.9304241891022664,1.74233217174827,,,
2021-05-12,-0.1332174549686006,-0.09183976573938502,-0.12080414819983591,0.6732579916202379,1.4110470696592143,,,1.5192306462160863
2021-05-13,0.011508648851976444,-0.0186748605582725,0.002453596028901761,0.6925149302845586,1.4169628051748258,,,1.5164491459675853
2021-05-14,0.00330563837155351,0.09795273100628976,0.03169976616197438,0.6981097725825345,1.4935799609210574,,,1.473702755719415
2021-05-15,-0.06255641898138342,-0.10809735250304064,-0.07621869903788059,0.5918821061724797,1.3035225403527253,,,1.5403222486378183
2021-05-16,-0.0065040138312105755,-0.013912663131868785,-0.008726608621408038,0.5815284829362772,1.2834206006924753,,,1.4280887673166638
2021-05-17,-0.06282381595309616,-0.08504749250140786,-0.06949091891758967,0.4821708285997093,1.1247436048750008,,,1.425309431257291
2021-05-18,-0.014426855146374762,0.029756407375664207,-0.0011718763897630713,0.46078776475331895,1.1222536680101478,,,1.4366272875960338
2021-05-19,-0.13766122609163733,-0.2720034941722024,-0.17796390651580685,0.2596939299977148,0.7445691146335618,,,2.0446434893908725
2021-05-20,0.10216344466291027,0.13151449824793127,0.11096876073841655,0.3883886011072404,0.9381617873069645,,,2.1451807249032218
2021-05-21,-0.08528232829817228,-0.12702423935739582,-0.09780490161593933,0.26998358862217264,0.7486000643836337,,,2.229470503573654
2021-05-22,0.006217486259949112,-0.05550670085100928,-0.012299769873338407,0.27787969413479185,0.7270926859912104,,,2.239792670847075
2021-05-23,-0.0736893688644572,-0.08107561141354924,-0.07590524162918481,0.18371354598929335,0.5959972983450499,,,2.311777608333669
2021-05-24,0.11318183957815453,0.2531362984543515,0.15516817724101362,0.31768842265794195,0.8436452900108335,,,2.5587695932161574
2021-05-25,-0.007847826326095597,0.023845534449147276,0.001660181906477265,0.30734743276501564,0.8467060765632715,,,2.460856009491726
2021-05-26,0.023227211885217036,0.06726811488576234,0.03643948278538063,0.3377134685934431,0.9139990908498568,,,2.4019662018865273
2021-05-27,-0.021815700174415475,-0.052691616288219056,-0.03107847500855655,0.3085303126433312,0.8545149179384794,,,2.4113979059735295
2021-05-28,-0.07126897282320166,-0.115689239130076,-0.08459505271526396,0.21527270135321808,0.6976321306942304,,,2.432378013185843
2021-05-29,-0.03029724398312339,-0.05801550776760467,-0.03861272311846777,0.17845328781429015,0.6320819312747197,,,2.4376716597743666
2021-05-30,0.03068120125307594,0.048603014494119634,0.03605774522538904,0.2146096503050694,0.6909311257395843,,,2.4447877211539897
2021-05-31,0.04637929771620186,0.1358152351044477,0.07321007893267562,0.2709423928855401,0.8147243269246971,,,2.458002970197082
2021-06-01,-0.017355481635803582,-0.0299921333878157,-0.021146477161407218,0.2488845755256508,0.7763493003911339,,,2.4116050909380586
2021-06-02,0.02426756732611457,0.027570223894910928,0.025258364296753474,0.2791919660447655,0.8212169781386962,,,2.41621943887249
2021-06-03,0.043475133082156336,0.05506082122730849,0.046950839525701976,0.33480500700618676,0.9067246442207699,,,2.4037660597995116
2021-06-04,-0.05902658087058821,-0.05846725128986907,-0.05885878199637247,0.2560160313136701,0.7944971540594687,,,2.3960076902907503
2021-06-05,-0.03638625350557034,-0.021433773441770665,-0.03190050948643044,0.21031431359123065,0.7372517805730223,,,2.4002135392271406
2021-06-06,0.008731498936251025,0.032128263957071024,0.015750528442497025,0.22088217173288194,0.7646144141547162,,,2.3957233482502867
2021-06-07,-0.06418068028941804,-0.04597617844406354,-0.05871932973581168,0.1425251233978435,0.6609974385133992,,,2.4036131436063557
2021-06-08,-0.0026243254847995168,-0.028114696356679736,-0.010271436746363582,0.13952676559948674,0.6439366083878368,,,1.9588907711303678
2021-06-09,0.11569117681725527,0.03607967431090309,0.09180772606534962,0.27135995812645186,0.7948626901995073,,,
2021-06-10,-0.01720501684509279,-0.05242888494385056,-0.02777217727472012,0.24948618863070982,0.7450154453835054,,,
2021-06-11,0.01721406171757467,-0.04764267524354615,-0.002242959370761577,0.2709949209970559,0.7411014466381587,,,
2021-06-12,-0.047727642256857994,0.007951323078627226,-0.031023952656212425,0.21033333009742483,0.6870855977879935,,,
2021-06-13,0.09972131894675185,0.05728477202826676,0.08699035487120632,0.3310293661399544,0.8338457726376722,,,
2021-06-14,0.028661855288592664,0.011760329487777943,0.023591397548348245,0.3691791372171249,0.8771087573023253,,,
2021-06-15,0.004669320789865594,0.028782028478138377,0.011903133096347428,0.37557227382758307,0.8994522326768144,,,
2021-06-16,-0.05096256237308472,-0.09317467829181958,-0.06362619714870518,0.3054695860239589,0.7785973104459711,,,
2021-06-17,-0.007655308506355651,0.0018323460112703582,-0.004809012151067848,0.29547581359728103,0.7700440143681797,,,
2021-06-18,-0.0595545108824469,-0.05913519533292433,-0.059428716217590126,0.2183243851584551,0.664852570945649,,,
2021-06-19,-0.004788717174578294,-0.023853268817950024,-0.010508082667589812,0.21249017425103922,0.6473581625008027,,,
2021-06-20,0.002314299179515533,0.03115240254206708,0.010965730188280997,0.215296239266479,0.6654226476342491,,,
2021-06-21,-0.11265533282181261,-0.1593316631723415,-0.12665823192697126,0.07838663695481651,0.45448315967375996,,,
2021-06-22,0.02616961270137308,-0.0071473718245484985,0.016174517343596605,0.10660759758626037,0.47800872276587225,,,
2021-06-23,0.0374509295196066,0.06122096610515215,0.04458194049527027,0.1480510807293245,0.5439012196957109,,,
2021-06-24,0.027856637741157764,-0.0006433160408149119,0.019306651606565958,0.18003192379354593,0.5737087826593281,,,
2021-06-25,-0.0872604012088013,-0.08812816946248714,-0.08752073168490704,0.07706186468412746,0.4359766385420194,,,
2021-06-26,0.017336806155961115,0.008836212177885328,0.014786627962538377,0.0957346774501342,0.45720989085903674,,,
2021-06-27,0.07653470332064805,0.0818129147779052,0.07811816675782518,0.17959640590692616,0.5710444561143153,,,
2021-06-28,-0.006213875976586625,0.05091873749506903,0.010925908064910072,0.1722665401381931,0.5882095434077068,,,
2021-06-29,0.04162825758718758,0.03900201883549914,0.04084038596168105,0.22106595363190706,0.6530726341485027,,,
2021-06-30,-0.02305527321430456,0.052656870391718735,-0.00034163013249757096,0.19291394445823817,0.6525078947254705,,,
2021-07-01,-0.04191448950075438,-0.07075786769497328,-0.050567502959020044,0.14291356545793987,0.5689446968691363,,,
2021-07-02,0.00967855812266083,0.017238228700587443,0.011946459296038813,0.153975320830402,0.5876880308280192,,,
2021-07-03,0.022760094790705843,0.035382581063104546,0.02654684067242545,0.18023990851863703,0.6298361320199275,,,1.347101184390034
2021-07-04,0.017861561294527206,0.0429492165308718,0.02538785786543058,0.20132083598688988,0.6712141800835925,,,1.351414557631378
2021-07-05,-0.043691535402215154,-0.05303886040710504,-0.04649573290368211,0.14883328415194996,0.5935098519415796,,,1.3548324479520475
2021-07-06,0.014496276584600176,0.057353737104673064,0.027353514740622042,0.1654870891886111,0.6370979471659901,,,1.3566333760610394
2021-07-07,-0.011095808977648836,-0.004094146464876158,-0.008995310223817032,0.15255506708105826,0.622371743264458,,,1.3606538136815445
2021-07-08,-0.028886355129662422,-0.08428589852706492,-0.04550621814888317,0.11926195210686297,0.5485437407968816,,,1.3585246604795327
2021-07-09,0.02800225791699673,0.012578152818153887,0.023375026387343876,0.15060381396644051,0.5847409915999648,,,1.379493390426731
2021-07-10,-0.008210311003178261,-0.016438693611583566,-0.010678825785699852,0.1411569988123329,0.5678178186352114,,,1.3822101523994446
2021-07-11,0.021469475378479208,0.013385044405790802,0.019044146086672684,0.1656570409013136,0.5976755702105887,,,0.966298732600375
2021-07-12,-0.031668630428790756,-0.04811208084100682,-0.03660166555245557,0.12874227886629197,0.539197983328412,,,0.9738598890364645
2021-07-13,-0.013687548281983153,-0.04744738315710828,-0.023815498744520693,0.11329256442639402,0.5025412156888853,,,0.9157797294589323
2021-07-14,0.003679352094793975,0.02796132275201524,0.010963943291960354,0.11738875975543483,0.5190149923715315,,,0.8610954058163419
2021-07-15,-0.031734999531688124,-0.04169600090882597,-0.03472329994482948,0.08192842798788247,0.466269779170722,,,0.7705164309183471
2021-07-16,-0.011302175908234458,-0.016111927996504405,-0.012745101534715442,0.06970028257464378,0.4475820219579063,,,0.8061789893310074
2021-07-17,0.003549453661488622,0.009807715440898646,0.005426932195311629,0.0734971341593238,0.45543795143822385,,,0.7654517905959245
2021-07-18,0.008363987433579023,-0.001723734916274866,0.005337670728622856,0.08247585069941543,0.4632065999889423,,,0.7537226101072411
2021-07-19,-0.030788575922789052,-0.04128374639361532,-0.033937127064036926,0.04914796078557071,0.41354957168418016,,,0.7657438586157125
2021-07-20,-0.03278895069501786,-0.01639021839697663,-0.02786933100560549,0.014747500027594063,0.37415489077808184,,,0.7888466565000766
2021-07-21,0.07727442675168827,0.1138231386284283,0.08823904031471028,0.09316153138993521,0.4954089995841051,,,0.9339057784364844
2021-07-22,0.006303573302191001,0.01719358875607435,0.009570577938356006,0.10005235523418698,0.5097209279643435,,,0.9639094012843576
2021-07-23,0.03925482537500802,0.04916734984036908,0.04222858271461633,0.1432347183422713,0.573474303046873,,,0.9865274661657705
2021-07-24,0.021169199000986128,0.03032890061397775,0.02391710948488361,0.16743608159969514,0.6111072602244958,,,0.9802508408625087
2021-07-25,0.030844758309330533,0.0009843828063664795,0.021886645658441315,0.20344536537822955,0.6463689939467714,,,0.9729586117447767
2021-07-26,0.05621887171744144,0.01916282850447759,0.045102058753552283,0.2711017059933776,0.7206236250417852,,,0.9429358657181315
2021-07-27,0.055424286615063156,0.029089175950248514,0.04752375341561876,0.3415516112632502,0.8023941179193592,,,0.9440462302929812
2021-07-28,0.014945713184850051,-0.0007779923760146135,0.01022860151659065,0.3616020568678642,0.8208300891274032,,,0.8889299822955761
2021-07-29,0.00031292265067750513,0.03675580573317805,0.011245787575427667,0.3620281329926671,0.841306757520677,,,0.8546976552758435
2021-07-30,0.055666404612466414,0.03612188139554173,0.04980304764738901,0.4378473421373992,0.9330094456989386,,,0.8603430693740037
2021-07-31,-0.014427457617713135,0.028070376144742504,-0.0016781074889764425,0.4171028605479703,0.929765648071849,,,0.863789278475062
2021-08-01,-0.039669750474507826,0.010110397103823221,-0.02473570620100851,0.36088674367332096,0.882031531964345,,,0.8590595060337456
2021-08-02,-0.019335866368471732,0.01885404331468732,-0.007878893463524017,0.33457281945502904,0.8672032060290051,,,0.8386118934653087
2021-08-03,-0.02675797936526192,-0.04130167760589376,-0.031121088837451467,0.298862347490612,0.8090938091766022,,,0.843485161380487
2021-08-04,0.041792893187100555,0.0888246242008488,0.055902412491225024,0.35314556284403387,0.9102265175325142,,,0.8259853366366902
2021-08-05,0.02822946527400849,0.03769662894668069,0.03106961437581015,0.3913441385210181,0.9695765188026964,,,0.7838114917162127
2021-08-06,0.04763803587748594,0.02249925501300054,0.04009640161814032,0.4576250405098121,1.048549449918268,,,0.7827928038712484
2021-08-07,0.04062220829002827,0.09211431822037741,0.05606984126913302,0.5168369885141626,1.163411292407155,,,0.7847710345460274
2021-08-08,-0.017005273846830926,-0.045453041087839874,-0.02553960401913361,0.49104276014347703,1.1081586246685542,,,0.7427693571343852
2021-08-09,0.058616336068955555,0.0511404136452529,0.05637355934184475,0.5784422236652302,1.227003029998329,,,0.6778354776281931
2021-08-10,-0.016830892309838696,-0.008259541279942217,-0.014259487000869753,0.5518756325814185,1.19524710924117,,,0.8080275518465909
2021-08-11,0.00018877838873909702,0.007178921769949609,0.0022858214031022503,0.5521685931628606,1.200265052068572,,,0.7986644181120546
2021-08-12,-0.02555943636254754,-0.03818629912409377,-0.02934749519101141,0.5124960387819695,1.1356927840340392,,,0.8038944682873772
2021-08-13,0.07574073458615982,0.09160677291715547,0.08050054608545851,0.6270535998179727,1.3076172194195523,,,0.8529434665976321
2021-08-14,-0.01457055076832292,-0.017087505609842735,-0.015325637220778864,0.6033465327390424,1.2722515150703058,,,0.8534479421985367
2021-08-15,-0.0010603958689597848,0.013799287280931383,0.0033975090760075656,0.6016463506992149,1.2799715102157294,,,
2021-08-16,-0.02215910567498447,-0.04651697201106941,-0.029466465575809953,0.5661552999601178,1.2127888081961302,,,
2021-08-17,-0.028456465011732934,-0.04487981843695865,-0.033383471039300644,0.5215880564638626,1.1389182371016262,,,
2021-08-18,0.002367765389513554,0.0017393580222999638,0.002179243179349477,0.5251908200010549,1.1435794600810163,,,
