Date,1INCH,AAVE,ADA,ALGO,APE,ARB,ATOM,AVAX,AXS,BAT,BNB,BTC,CHZ,COMP,CRV,DOGE,DOT,ENJ,ENS,EOS,ETC,ETH,FIL,FLOW,FTM,GRT,IMX,INJ,LINK,LRC,LTC,MANA,MATIC,NEAR,OP,SAND,SEI,SNX,SOL,SUI,SUSHI,THETA,TIA,UNI,VET,XLM,XRP,XTZ,YFI,ZIL
2021-01-01,1.1553770303726196,90.34967041015625,0.17534999549388885,0.3981289863586426,0.19211900234222412,0.000881000014487654,5.868556022644043,3.664823055267334,0.5926390290260315,0.20512600243091583,37.90501022338867,29374.15234375,0.020904000848531723,0.0,0.6223340034484863,0.005685000214725733,8.306818962097168,0.13601000607013702,,2.635438919067383,5.704348087310791,730.3675537109375,22.2910099029541,,0.01722799986600876,0.3369249999523163,,4.069439888000488,11.872554779052734,0.17575399577617645,126.2303466796875,0.08373799920082092,0.017812000587582588,1.3573219776153564,,0.03702300041913986,,8.359597206115723,1.8420840501785278,,3.3310909271240234,1.9714770317077637,,8.800000068731606e-05,0.01907999999821186,0.1324079930782318,0.23744399845600128,2.0089190006256104,21901.966796875,0.07907500118017197
2021-01-02,1.028525948524475,85.71284484863281,0.17742300033569336,0.4080910086631775,0.19876199960708618,0.0012829999905079603,5.414612770080566,3.4949400424957275,0.5413209795951843,0.20401600003242493,38.24159240722656,32127.267578125,0.019401000812649727,0.0,0.6141759753227234,0.010614999569952488,9.208836555480957,0.13203099370002747,,2.6264259815216064,5.782464981079102,774.5349731445312,21.80889129638672,,0.016482999548316002,0.35738900303840637,,3.5988669395446777,12.220136642456055,0.17520099878311157,136.94488525390625,0.07955200225114822,0.019043000414967537,1.4096859693527222,,0.038141001015901566,,8.18303394317627,1.7992750406265259,,3.1959950923919678,2.4003570079803467,,0.00028899998869746923,0.019984999671578407,0.1278200000524521,0.2216549962759018,1.9986929893493652,21504.966796875,0.0727040022611618
2021-01-03,1.094288945198059,91.09664916992188,0.20499500632286072,0.4227670133113861,0.25675299763679504,0.0013129999861121178,5.813898086547852,3.4729440212249756,0.5681880116462708,0.21646900475025177,41.14897918701172,32782.0234375,0.019533000886440277,0.0,0.67228102684021,0.009770999662578106,10.033283233642578,0.13537900149822235,,2.7950520515441895,6.557407855987549,975.5076904296875,21.42637825012207,,0.01881900057196617,0.45277100801467896,,4.423120975494385,13.650172233581543,0.27245399355888367,160.19058227539062,0.08142399787902832,0.019974999129772186,1.4727180004119873,,0.04095600172877312,,9.477058410644531,2.1617519855499268,,3.4410300254821777,2.12138295173645,,0.000295000005280599,0.02592100016772747,0.1364230066537857,0.2258480042219162,2.1333138942718506,23708.228515625,0.06795399636030197
2021-01-04,1.031272053718567,111.13203430175781,0.2247619926929474,0.4386659860610962,0.25722599029541016,0.0012789999600499868,5.996769905090332,3.590243101119995,0.5602149963378906,0.21786999702453613,40.926353454589844,31971.9140625,0.018813999369740486,0.0,0.6769840121269226,0.009766999632120132,9.469611167907715,0.1412380039691925,,2.8103089332580566,7.0147881507873535,1040.2330322265625,21.4674072265625,,0.02041500061750412,0.47951599955558777,,4.350515842437744,13.571063041687012,0.3690739870071411,154.8073272705078,0.07942099869251251,0.0246140006929636,1.3836870193481445,,0.04049399867653847,,11.380953788757324,2.4850969314575195,,3.5641980171203613,1.960263967514038,,0.0002880000101868063,0.024664999917149544,0.1651799976825714,0.23667700588703156,2.3112220764160156,23434.1171875,0.07037100195884705
2021-01-05,1.2527070045471191,116.45382690429688,0.25831401348114014,0.4794290065765381,0.256305992603302,0.0010209999745711684,6.216815948486328,4.237411975860596,0.557578980922699,0.23188699781894684,41.73460006713867,33992.4296875,0.020008999854326248,0.0,0.6870149970054626,0.009920000098645687,9.701656341552734,0.1466829925775528,,2.897808074951172,7.249321937561035,1100.006103515625,21.632770538330078,,0.02058500051498413,0.5073339939117432,,4.5930070877075195,14.539868354797363,0.4816359877586365,158.5947723388672,0.08219099789857864,0.024467000737786293,1.501966953277588,,0.04176200181245804,,12.426667213439941,2.157217025756836,,3.865591049194336,2.133997917175293,,0.0003060000017285347,0.02790899947285652,0.1948229968547821,0.22675000131130219,2.379434108734131,23832.240234375,0.07048799842596054
2021-01-06,1.5134470462799072,115.00080871582031,0.3318980038166046,0.5113149881362915,0.2281620055437088,0.0011060000397264957,6.680487155914307,4.620357036590576,0.5989019870758057,0.2504580020904541,42.16595458984375,36824.36328125,0.02113099955022335,,0.7296649813652039,0.010464999824762344,10.096068382263184,0.1608549952507019,,3.3767569065093994,7.589999198913574,1207.1121826171875,21.969751358032227,,0.02443999983370304,0.5579580068588257,,4.623369216918945,17.155256271362305,0.4071030020713806,169.0169219970703,0.09230100363492966,0.03513500094413757,1.5418570041656494,,0.044753000140190125,,12.122611999511719,1.929216980934143,,3.88665509223938,2.1843819618225098,,0.00011100000119768083,0.03079400025308132,0.34079301357269287,0.2508949935436249,2.616992950439453,24818.185546875,0.078186996281147
2021-01-07,1.3055700063705444,114.94044494628906,0.2999800145626068,0.4628230035305023,0.2262060046195984,0.0011810000287368894,6.275020122528076,4.4766130447387695,0.6062750220298767,0.2567659914493561,43.44948959350586,39371.04296875,0.020152000710368156,0.0,0.7191320061683655,0.00974200014024973,9.644584655761719,0.16414499282836914,,3.2039999961853027,7.214767932891846,1225.6781005859375,22.107826232910156,,0.023868000134825706,0.5650510191917419,,4.6536760330200195,16.031967163085938,0.3695620000362396,169.61595153808594,0.12765799462795258,0.03299900144338608,1.497318983078003,,0.0433260016143322,,11.611682891845703,2.3727450370788574,,3.94042706489563,1.9942660331726074,,0.00011800000356743112,0.028704000636935234,0.31579700112342834,0.32600200176239014,2.5337119102478027,33108.18359375,0.07608000189065933
2021-01-08,1.1945769786834717,111.7027816772461,0.3055970072746277,0.45476898550987244,0.21071599423885345,0.0012250000145286322,5.95144510269165,5.797110080718994,0.5928620100021362,0.25102299451828003,42.39531707763672,40797.609375,0.019386999309062958,0.0,0.6948620080947876,0.009846000000834465,9.307134628295898,0.2226630002260208,,3.1233439445495605,6.947144031524658,1224.1971435546875,21.662431716918945,,0.026484999805688858,0.5651280283927917,,4.669773101806641,15.288084983825684,0.3495349884033203,173.27987670898438,0.12871399521827698,0.0317390002310276,1.715013027191162,,0.04354500025510788,,11.745657920837402,3.2198870182037354,,4.300872802734375,1.9911320209503174,,0.00012199999764561653,0.027420999482274055,0.30283600091934204,0.32322999835014343,2.459804058074951,34938.95703125,0.07383699715137482
2021-01-09,1.247189998626709,117.66696166992188,0.33297300338745117,0.48624199628829956,0.2243880033493042,0.0012080000014975667,6.539395809173584,7.218531131744385,0.6045029759407043,0.27538999915122986,43.93285369873047,40254.546875,0.02031099982559681,0.0,0.7642760276794434,0.010193999856710434,9.777765274047852,0.2073179930448532,,3.6266849040985107,7.774580001831055,1281.0772705078125,22.114524841308594,,0.02735700085759163,0.5911279916763306,,4.7679901123046875,17.607513427734375,0.38615599274635315,177.4839324951172,0.1157039999961853,0.03351299837231636,1.7648500204086304,,0.04605099931359291,,13.136199951171875,3.3853819370269775,,4.671665191650391,2.042634963989258,,0.0003220000071451068,0.02894899994134903,0.3119350075721741,0.32691600918769836,2.6408939361572266,35993.36328125,0.07639700174331665
2021-01-10,1.2098549604415894,126.20067596435547,0.3048950135707855,0.4620310068130493,0.21973499655723572,0.001151000033132732,6.430041790008545,6.586495876312256,0.5751479864120483,0.25795599818229675,42.4484748840332,38356.44140625,0.019495999440550804,0.0,0.7521200180053711,0.009859999641776085,9.305047988891602,0.18747499585151672,,3.0872879028320312,8.894905090332031,1262.2467041015625,23.497114181518555,,0.025299999862909317,0.5825700163841248,,4.418330192565918,16.2474308013916,0.35384601354599,171.11483764648438,0.10612799972295761,0.030410999432206154,1.7361630201339722,,0.04261099919676781,,14.155921936035156,3.466110944747925,,4.397375106811523,1.9903000593185425,,0.00034500000765547156,0.027187999337911606,0.28874900937080383,0.31833600997924805,2.7712509632110596,34058.21484375,0.07372300326824188
